,Seed,learningRate,backtest#,before,after,roadTest,,,,,,
3,20191018 00301571319030,PPO2,42,1E-05,3,1998-01-02,2014-09-17,181.944808959961,13641.4287109375,2018-11-16,2104.30541992188,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 00381571319525,PPO2,42,1E-05,0,1998-01-02,2002-03-11,-66.0225372314453,-416.700744628906,2006-05-11,72.0044479370117,
1,20191018 00381571319525,PPO2,42,1E-05,1,1998-01-02,2006-05-11,-1187.51574707031,-650.986755371094,2010-07-15,1973.83044433594,
2,20191018 00381571319525,PPO2,42,1E-05,2,1998-01-02,2010-07-15,3621.75366210937,2400.26440429687,2014-09-17,-543.919494628906,
3,20191018 00381571319525,PPO2,42,1E-05,3,1998-01-02,2014-09-17,345.291564941406,13976.2744140625,2018-11-16,2432.99780273437,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 00431571319821,PPO2,42,0.1,0,1998-01-02,2002-03-11,-66.0225372314453,8722.9453125,2006-05-11,-81.1514129638672,
1,20191018 00431571319821,PPO2,42,0.1,1,1998-01-02,2006-05-11,-1187.51574707031,-2323.01147460937,2010-07-15,220.631637573242,
2,20191018 00431571319821,PPO2,42,0.1,2,1998-01-02,2010-07-15,3621.75366210937,-3835.68310546875,2014-09-17,3976.7421875,
3,20191018 00431571319821,PPO2,42,0.1,3,1998-01-02,2014-09-17,345.291564941406,-3969.52197265625,2018-11-16,1637.85949707031,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 00441571319868,PPO2,42,0.01,0,1998-01-02,2002-03-11,-131.830154418945,-350.962188720703,2006-05-11,698.30224609375,
1,20191018 00441571319868,PPO2,42,0.01,1,1998-01-02,2006-05-11,-1401.58825683594,7616.814453125,2010-07-15,-497.433166503906,
2,20191018 00441571319868,PPO2,42,0.01,2,1998-01-02,2010-07-15,4238.94873046875,2346.87890625,2014-09-17,-2967.34497070313,
3,20191018 00441571319868,PPO2,42,0.01,3,1998-01-02,2014-09-17,605.400451660156,15.4154462814331,2018-11-16,1960.50610351563,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 00501571320200,PPO2,42,0.001,0,1998-01-02,2002-03-11,-66.0225372314453,-495.194305419922,2006-05-11,2154.88940429687,
1,20191018 00501571320200,PPO2,42,0.001,1,1998-01-02,2006-05-11,-1187.51574707031,-281.781036376953,2010-07-15,1353.28955078125,
2,20191018 00501571320200,PPO2,42,0.001,2,1998-01-02,2010-07-15,3621.75366210937,6351.2138671875,2014-09-17,2400.05029296875,
3,20191018 00501571320200,PPO2,42,0.001,3,1998-01-02,2014-09-17,345.291564941406,-371.651428222656,2018-11-16,3993.26171875,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 00511571320305,PPO2,42,0.01,0,1998-01-02,2002-03-11,-66.0225372314453,-847.302612304688,2006-05-11,-1023.0556640625,
1,20191018 00511571320305,PPO2,42,0.01,1,1998-01-02,2006-05-11,-1187.51574707031,-1236.20068359375,2010-07-15,-553.329956054688,
2,20191018 00511571320305,PPO2,42,0.01,2,1998-01-02,2010-07-15,3621.75366210937,20199.041015625,2014-09-17,6155.4580078125,
3,20191018 00511571320305,PPO2,42,0.01,3,1998-01-02,2014-09-17,345.291564941406,36290.3984375,2018-11-16,7088.15869140625,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01231571322188,20191018 01231571322188_Train3,42,0.01,0,1998-01-02,2002-03-11,-66.0225372314453,-387.423919677734,2006-05-11,462.054626464844,
1,20191018 01231571322188,20191018 01231571322188_Train3,42,0.01,1,1998-01-02,2006-05-11,-1187.51574707031,-1515.44567871094,2010-07-15,304.529541015625,
2,20191018 01231571322188,20191018 01231571322188_Train3,42,0.01,2,1998-01-02,2010-07-15,3621.75366210937,1945.17004394531,2014-09-17,528.165283203125,
3,20191018 01231571322188,20191018 01231571322188_Train3,42,0.01,3,1998-01-02,2014-09-17,345.291564941406,16737.896484375,2018-11-16,2889.3349609375,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01321571322763,PPO2_20191018 01321571322763_Train3,42,0.01,0,1998-01-02,2002-03-11,-66.0225372314453,-387.423919677734,2006-05-11,462.054626464844,
1,20191018 01321571322763,PPO2_20191018 01321571322763_Train3,42,0.01,1,1998-01-02,2006-05-11,-1187.51574707031,-1515.44567871094,2010-07-15,304.529541015625,
2,20191018 01321571322763,PPO2_20191018 01321571322763_Train3,42,0.01,2,1998-01-02,2010-07-15,3621.75366210937,1945.17004394531,2014-09-17,528.165283203125,
3,20191018 01321571322763,PPO2_20191018 01321571322763_Train3,42,0.01,3,1998-01-02,2014-09-17,345.291564941406,16737.896484375,2018-11-16,2889.3349609375,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01331571322811,A2C_20191018 01331571322811_Train3,42,0.01,0,1998-01-02,2002-03-11,-131.830154418945,-834.245727539063,2006-05-11,62.833740234375,
1,20191018 01331571322811,A2C_20191018 01331571322811_Train3,42,0.01,1,1998-01-02,2006-05-11,-1275.77600097656,-541.287536621094,2010-07-15,892.032348632812,
2,20191018 01331571322811,A2C_20191018 01331571322811_Train3,42,0.01,2,1998-01-02,2010-07-15,3835.52734375,6256.83154296875,2014-09-17,-380.992248535156,
3,20191018 01331571322811,A2C_20191018 01331571322811_Train3,42,0.01,3,1998-01-02,2014-09-17,671.641723632813,3931.50463867187,2018-11-16,3007.35913085937,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01371571323025,ACKTR_20191018 01371571323025_Train3,42,0.01,0,1998-01-02,2002-03-11,-66.0225372314453,-697.315246582031,2006-05-11,77.9522933959961,
1,20191018 01371571323025,ACKTR_20191018 01371571323025_Train3,42,0.01,1,1998-01-02,2006-05-11,-1322.54370117188,1903.99438476563,2010-07-15,-534.225280761719,
2,20191018 01371571323025,ACKTR_20191018 01371571323025_Train3,42,0.01,2,1998-01-02,2010-07-15,4096.30712890625,2134.60131835937,2014-09-17,-1592.67419433594,
3,20191018 01371571323025,ACKTR_20191018 01371571323025_Train3,42,0.01,3,1998-01-02,2014-09-17,2260.61010742188,-2581.61572265625,2018-11-16,3610.56640625,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01441571323471,DDPG_20191018 01441571323471_Train3,42,0.01,0,1998-01-02,2002-03-11,-80.310920715332,15.6592216491699,2006-05-11,4.98657083511353,
1,20191018 01441571323471,DDPG_20191018 01441571323471_Train3,42,0.01,1,1998-01-02,2006-05-11,0.04001060500741,6593.35205078125,2010-07-15,15101.814453125,
2,20191018 01441571323471,DDPG_20191018 01441571323471_Train3,42,0.01,2,1998-01-02,2010-07-15,764.591674804688,0,2014-09-17,0,
