step, date, cash, portfolio, reward,asset0_price,asset1_price,asset2_price,asset3_price,asset4_price,asset5_price,asset6_price,asset7_price,asset8_price,asset9_price,asset10_price,asset11_price,asset12_price,asset13_price,asset14_price,asset15_price,asset16_price,asset17_price,asset18_price,asset19_price,asset20_price,asset21_price,asset22_price,asset23_price,asset24_price,asset25_price,asset26_price,asset27_price,asset0_qty,asset1_qty,asset2_qty,asset3_qty,asset4_qty,asset5_qty,asset6_qty,asset7_qty,asset8_qty,asset9_qty,asset10_qty,asset11_qty,asset12_qty,asset13_qty,asset14_qty,asset15_qty,asset16_qty,asset17_qty,asset18_qty,asset19_qty,asset20_qty,asset21_qty,asset22_qty,asset23_qty,asset24_qty,asset25_qty,asset26_qty,asset27_qty
0,2000-01-03T00:00:00.000000000,10000,10000,0,111.9375, 157.25, 40.5625, 48.625, 108.0625, 83.625, 29.875, 132.625, 88.3125, 65.1875, 115.625, 87.0, 92.1875, 73.0, 56.375, 39.625, 94.375, 67.625, 116.5625, 48.125, 31.875, 107.1875, 53.75, 62.5, 60.0, 28.5625, 66.875, 78.1875,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
1,2000-01-04T00:00:00.000000000,9123.407541930676,9970.788527439348,-29.2114725606516,102.5, 151.3125, 40.125, 48.0, 102.0, 83.625, 31.75, 129.0, 82.75, 61.75, 112.0625, 82.9375, 88.8125, 70.875, 55.875, 38.8125, 90.625, 65.0625, 112.625, 45.5, 30.6875, 105.125, 53.0625, 59.9375, 58.0, 27.5, 64.25, 76.8125,0, 0.08254021406173706, 0.021486319601535797, 0.3343009352684021, 0.11926421523094177, 0, 1.2236554622650146, 0.7551356554031372, 0.628811240196228, 1.5030829906463623, 0, 1.6789542436599731, 0, 0, 0.3289574980735779, 0.34171876311302185, 1.4738237857818604, 0, 0, 0, 0, 0.7681300640106201, 0, 0, 0.7812870740890503, 0.07493000477552414, 0.682867705821991, 0.6281381845474243,
2,2000-01-05T00:00:00.000000000,8948.749461045023,9980.726700661238,9.938173221889883,104.0, 147.25, 42.625, 49.125, 101.6875, 85.125, 32.625, 133.1875, 78.875, 61.4375, 116.0, 83.625, 89.75, 70.4375, 56.9375, 39.4375, 93.25, 67.8125, 113.8125, 48.125, 31.1875, 103.125, 52.9375, 58.75, 59.9375, 27.8125, 63.0, 81.0,0, 0.14891886711120605, 0.06761284545063972, 0.0, 0.0, 0.4091649353504181, 0.10836803913116455, 0.0, 0.0, 2.31696754693985, 0, 0.8617351055145264, 0.9082366824150085, 1.102237582206726, 0.0, 0.0, 1.8013996183872223, 0, 1.275092363357544, 0.6051949262619019, 0, 0.0, 0, 0.6314505934715271, 1.2244692742824554, 0.5279776975512505, 1.5087674260139465, 0.4047385901212692,
3,2000-01-06T00:00:00.000000000,8324.465754497796,10001.454459086992,20.727758425753564,95.0, 150.25, 43.0625, 51.625, 100.0, 88.75, 31.625, 136.9375, 82.25, 60.25, 115.0, 78.75, 92.9375, 71.4375, 57.0, 38.875, 100.75, 68.375, 110.0, 47.875, 32.3125, 107.875, 54.875, 61.5625, 59.25, 27.0, 63.6875, 85.0,0, 0.0, 0.0, 0.0, 1.7168848514556885, 0.12410837411880493, 0.0, 0.9224238991737366, 0.0, 2.0022524297237396, 0.2179667353630066, 0.0, 2.8988320231437683, 1.3015361726284027, 0.9059360027313232, 0.0, 2.200629234313965, 0.7744873762130737, 1.818991243839264, 1.123724639415741, 0.16491290926933289, 0.0, 0, 0.6305743604898453, 1.948544055223465, 1.3549829646945, 0.6317296624183655, 0.5090398490428925,
4,2000-01-07T00:00:00.000000000,7891.407685953192,10061.209561476018,59.75510238902643,99.5, 152.4375, 44.3125, 53.3125, 105.875, 90.3125, 31.125, 140.0, 82.5625, 63.5, 113.5, 82.0, 96.5, 72.75, 60.75, 39.875, 102.9375, 74.9375, 111.4375, 47.875, 34.625, 116.5, 61.3125, 64.0, 58.8125, 27.6875, 68.5, 84.9375,1.0666112899780273, 0.0, 0.20699118077754974, 0.7804321646690369, 0.7567374110221863, 0.0, 0.0, 1.4228628277778625, 0.0, 1.8121123015880585, 0.858025312423706, 0.5492781400680542, 4.496933162212372, 1.158747375011444, 0.3793429136276245, 0.9544516801834106, 1.6065434217453003, 0.3950536251068115, 1.0198541283607483, 2.073437809944153, 0.6974148452281952, 0.0, 0, 2.0023949295282364, 3.199371248483658, 2.5093063041567802, 0.8095484375953674, 0.27589137852191925,
5,2000-01-10T00:00:00.000000000,7743.141787155531,10037.955611182377,-23.253950293641537,97.75, 154.5625, 43.6875, 51.5625, 109.8125, 87.875, 35.875, 136.4375, 84.375, 63.1875, 118.5, 85.75, 94.0625, 71.5, 58.8125, 40.0625, 102.25, 72.75, 112.25, 48.6875, 34.4375, 115.9375, 60.25, 64.625, 58.5, 28.5, 67.25, 83.75,1.3639297485351562, 0.0, 0.5502961724996567, 1.8787880539894104, 0.610123872756958, 0.16031670570373535, 1.226828694343567, 3.7219091057777405, 0.0, 1.2184989750385284, 0.0, 0.11277526617050171, 3.7972323298454285, 0.16203933954238892, 0.0, 0.0, 1.9019147455692291, 1.0336602926254272, 0.0, 3.065805733203888, 1.091013640165329, 0.0, 0, 0.4660149961709976, 6.139474302530289, 1.6605709716677666, 0.0, 0.7060207575559616,
6,2000-01-11T00:00:00.000000000,7555.4790471454035,10035.853348479362,-2.1022627030142758,92.75, 156.0, 42.875, 50.75, 106.5, 87.0625, 36.25, 135.0625, 84.8125, 61.5625, 118.875, 89.6875, 94.375, 69.8125, 60.8125, 41.0, 100.5, 73.0, 109.375, 51.125, 34.375, 117.75, 60.375, 63.125, 57.9492, 29.625, 66.25, 84.0,0.0, 0.0, 0.5571160903200507, 1.0939910411834717, 0.3309176564216614, 0.0, 1.1161815151572227, 4.46112447977066, 0.6462633609771729, 1.1180308312177658, 0.0, 0.0, 4.152648478746414, 0.4068748950958252, 0.30014756321907043, 0.0, 1.850057877600193, 0.41500043869018555, 0.0, 4.3271607756614685, 1.487574726343155, 0.0, 1.2277023792266846, 0.0, 7.0520961582660675, 2.3730603381991386, 0.20018409192562103, 1.2570453733205795,
7,2000-01-12T00:00:00.000000000,7259.854954074188,10024.671913213788,-11.181435265574692,87.1875, 155.1875, 43.0625, 51.625, 103.8125, 86.75, 33.6875, 137.75, 84.375, 61.0625, 119.625, 91.25, 93.5, 70.25, 61.5, 42.75, 100.75, 74.4375, 105.8125, 49.375, 35.125, 117.0, 59.8125, 64.5625, 56.0, 30.25, 65.0625, 83.5,0.31909477710723877, 0.0, 1.6093476405367255, 2.634429454803467, 0.8769254684448242, 0.9018486738204956, 0.0, 3.9168067574501038, 0.6126315072178841, 0.3353876322507858, 0.0, 0.8247746825218201, 3.321348398923874, 0.0, 0.9734870493412018, 1.2093064785003662, 1.0179171338677406, 0.06867590546607971, 0.37303268909454346, 3.6552315950393677, 3.4470594227313995, 0.6457202434539795, 2.9707690477371216, 0.0, 6.832210510969162, 1.0337440893054008, 0.24609046801924706, 1.455295592546463,
8,2000-01-13T00:00:00.000000000,6825.508898470602,10055.157726209312,30.48581299552461,96.75, 156.0, 42.375, 52.1875, 106.1875, 87.5625, 34.8125, 138.0, 84.5, 62.125, 118.25, 91.0625, 93.375, 71.3125, 60.5625, 42.3125, 100.75, 74.75, 107.8125, 50.0, 36.8125, 115.0, 61.6875, 65.25, 55.5625, 30.1875, 65.125, 85.25,1.0130746960639954, 0.0, 0.5928135504946113, 2.9679104685783386, 2.0137678384780884, 2.1977354288101196, 0.0, 2.8212854266166687, 0.9023371413350105, 0.0, 0.0, 1.1205229759216309, 5.493128031492233, 0.0, 0.0, 1.4087612330913544, 1.0590320527553558, 1.4533927738666534, 1.2806084156036377, 1.8485870361328125, 3.2137635946273804, 0.0, 2.0644861459732056, 0.0, 8.328879565000534, 0.43675708025693893, 0.7934532724320889, 2.182674616575241,
9,2000-01-14T00:00:00.000000000,6197.193969995766,10100.578211673606,45.42048546429396,100.4375, 159.5, 44.0, 51.9375, 107.5625, 87.0, 33.5625, 139.0, 85.625, 61.9375, 119.625, 103.0625, 93.6875, 73.875, 61.0625, 42.6094, 99.3125, 74.125, 112.25, 51.3125, 37.125, 117.0, 61.625, 63.8125, 56.3125, 29.4375, 64.5, 83.75,2.1357303261756897, 0.39165616035461426, 0.9886873951181769, 3.1393404453992844, 3.902894377708435, 3.3206692934036255, 0.9058831930160522, 2.619277223944664, 2.1697072461247444, 0.35170602798461914, 0.0, 0.7254796326160431, 5.741242751479149, 0.08765265345573425, 0.0, 1.6292192339897156, 0.732834130525589, 1.279162973165512, 1.0820357203483582, 0.998706042766571, 4.274176478385925, 2.6384050846099854, 0.0, 0.0, 9.603632301092148, 0.0, 0.0, 0.8606291711330414,
