model, step, date, cash, portfolio, reward,asset0_price,asset1_price,asset0_qty,asset1_qty
ppo2, 96,1998-05-21T00:00:00.000000000,6458.1634838365,9383.554095340965,-8.957188766897161,28.87, 86.37,33.387761652469635, 22.71026898920536,
ppo2, 97,1998-05-22T00:00:00.000000000,6344.014535076468,9330.333970646709,-53.22012469425681,27.87, 85.56,33.890370070934296, 23.8638945966959,
ppo2, 98,1998-05-26T00:00:00.000000000,6349.411204405872,9243.60015500739,-86.73381563931798,26.69, 83.62,34.929629147052765, 23.46229548752308,
ppo2, 99,1998-05-27T00:00:00.000000000,6372.742731788007,9301.42341552004,57.82326051264863,26.75, 86.0,34.14169085025787, 23.434772714972496,
ppo2, 100,1998-05-28T00:00:00.000000000,6213.701034464685,9332.546070231198,31.122654711158248,27.44, 86.31,33.68146073818207, 25.427247747778893,
ppo2, 101,1998-05-29T00:00:00.000000000,6159.938603407291,9265.259262886342,-67.28680734485533,26.62, 84.81,35.40913283824921, 25.50087894499302,
ppo2, 102,1998-06-01T00:00:00.000000000,6081.935925436167,9224.164927312133,-41.09433557420925,26.25, 83.75,35.063355684280396, 26.529145255684853,
ppo2, 103,1998-06-02T00:00:00.000000000,6007.582911279945,9293.96435613796,69.79942882582691,26.87, 85.5,36.18933379650116, 27.064023926854134,
ppo2, 104,1998-06-03T00:00:00.000000000,5953.728040566293,9240.713510851858,-53.25084528610205,26.31, 84.31,36.345612078905106, 27.644792035222054,
ppo2, 105,1998-06-04T00:00:00.000000000,5926.403332664815,9307.89503876075,67.18152790889144,26.81, 86.06,34.97574117779732, 28.396375611424446,
ppo2, 106,1998-06-05T00:00:00.000000000,5779.089777285901,9315.7137264505,7.818687689750732,26.87, 86.25,34.480098992586136, 30.26253552734852,
ppo2, 107,1998-06-08T00:00:00.000000000,5597.005692638901,9310.884683888253,-4.829042562247196,27.25, 85.69,34.836782455444336, 32.26253552734852,
ppo2, 108,1998-06-09T00:00:00.000000000,5419.10482820436,9392.90043779358,82.01575390532707,28.25, 87.06,35.07608023285866, 34.26253552734852,
ppo2, 109,1998-06-10T00:00:00.000000000,5432.14799254581,9349.810750598755,-43.089687194824364,28.06, 86.0,33.34995260834694, 34.672826603055,
ppo2, 110,1998-06-11T00:00:00.000000000,5488.186854507175,9317.956433174011,-31.854317424744295,27.81, 85.31,35.04667082428932, 33.46760828793049,
ppo2, 111,1998-06-12T00:00:00.000000000,5512.975608954277,9343.534182294901,25.577749120890076,28.12, 85.75,35.739404410123825, 32.9512130767107,
ppo2, 112,1998-06-15T00:00:00.000000000,5344.279778966751,9328.078309406783,-15.455872888118392,27.5, 85.94,35.63968285918236, 34.9512130767107,
ppo2, 113,1998-06-16T00:00:00.000000000,5161.57618746623,9491.313210800585,163.23490139380192,28.0, 89.87,36.03326800465584, 36.9512130767107,
ppo2, 114,1998-06-17T00:00:00.000000000,5155.166331611421,9539.889989247766,48.576778447180914,28.12, 91.06,35.25176641345024, 37.26602225005627,
ppo2, 115,1998-06-18T00:00:00.000000000,5055.626712816503,9517.076862087246,-22.813127160519798,27.31, 91.19,34.3647235929966, 38.63306884467602,
ppo2, 116,1998-06-19T00:00:00.000000000,5141.671543232944,9639.45136590838,122.37450382113457,27.06, 94.69,35.09460952877998, 37.470901772379875,
ppo2, 117,1998-06-22T00:00:00.000000000,4968.117118463066,9694.35680668324,54.90544077485902,27.37, 95.81,34.50977674126625, 39.470901772379875,
ppo2, 118,1998-06-23T00:00:00.000000000,4964.472166473414,9906.292171816822,211.9353651335823,27.81, 100.75,32.886155277490616, 39.972764536738396,
ppo2, 119,1998-06-24T00:00:00.000000000,5060.455922483947,10082.823053000118,176.53088118329651,28.25, 104.94,34.886155277490616, 38.46801261603832,
ppo2, 120,1998-06-25T00:00:00.000000000,5067.596006373908,9965.281322930005,-117.54173007011377,28.56, 101.56,36.062865883111954, 38.08320073783398,
ppo2, 121,1998-06-26T00:00:00.000000000,4822.26112004235,10066.587395520059,101.3060725900541,28.19, 104.44,37.74725404381752, 40.02519325911999,
ppo2, 122,1998-06-29T00:00:00.000000000,4861.547752794172,10204.19314250454,137.6057469844818,28.69, 107.44,38.441258519887924, 39.46170590817928,
ppo2, 123,1998-06-30T00:00:00.000000000,4951.141504813578,10239.742274442015,35.54913193747416,28.69, 108.37,39.950201362371445, 38.224873051047325,
ppo2, 124,1998-07-01T00:00:00.000000000,4767.160356218364,10328.871349991556,89.12907554954108,29.94, 109.37,39.20799830555916, 40.119077667593956,
ppo2, 125,1998-07-02T00:00:00.000000000,4773.586688547875,10207.00619887888,-121.86515111267545,29.0, 107.25,39.43531447649002, 39.99809221923351,
ppo2, 126,1998-07-06T00:00:00.000000000,4611.801998167779,10284.053547965284,77.04734908640421,30.37, 107.81,39.25254958868027, 41.555993124842644,
ppo2, 127,1998-07-07T00:00:00.000000000,4533.738526874926,10294.70900699481,10.655459029525446,30.5, 107.94,39.85458570718765, 42.11048375070095,
ppo2, 128,1998-07-08T00:00:00.000000000,4550.760234179642,10458.41976238757,163.7107553927599,32.56, 109.87,40.278068482875824, 41.833126589655876,
ppo2, 129,1998-07-09T00:00:00.000000000,4672.549937291291,10468.347461835889,9.92769944831889,31.69, 111.0,41.148881316185, 40.46657185256481,
ppo2, 130,1998-07-10T00:00:00.000000000,4602.390606671717,10573.089130601284,104.74166876539493,32.06, 113.19,43.066463351249695, 40.551176860928535,
ppo2, 131,1998-07-13T00:00:00.000000000,4581.932881428745,10832.88678784981,259.79765724852587,33.94, 117.56,44.36541736125946, 40.36399830877781,
ppo2, 132,1998-07-14T00:00:00.000000000,4278.932881428745,10764.798240961874,-68.08854688793508,33.44, 116.5,46.36541736125946, 42.36399830877781,
ppo2, 133,1998-07-15T00:00:00.000000000,4012.5441539736053,10850.75880358189,85.96056262001548,34.44, 117.37,47.36388409137726, 44.36399830877781,
ppo2, 134,1998-07-16T00:00:00.000000000,3991.1984158919713,10996.250543849763,145.49174026787296,37.5, 117.37,47.54632034897804, 44.49233292043209,
ppo2, 135,1998-07-17T00:00:00.000000000,3842.203984694924,10992.480556061413,-3.769987788349681,36.88, 117.94,48.014433205127716, 45.61221192777157,
ppo2, 136,1998-07-20T00:00:00.000000000,3545.2621215777062,10916.432898958174,-76.04765710323954,36.25, 117.0,49.670123636722565, 47.61221192777157,
ppo2, 137,1998-07-21T00:00:00.000000000,3315.9153873519563,10678.616356444058,-237.816542514116,35.63, 112.81,50.683800995349884, 49.258373722434044,
ppo2, 138,1998-07-22T00:00:00.000000000,3210.8306511397623,10841.483439238664,162.86708279460618,35.0, 116.75,52.257788717746735, 49.69276387989521,
ppo2, 139,1998-07-23T00:00:00.000000000,3305.5870837773346,10654.962916551378,-186.52052268728585,34.94, 113.0,52.18190115690231, 48.90389563143253,
ppo2, 140,1998-07-24T00:00:00.000000000,3163.9445553769133,10682.15337511092,27.190458559542094,34.69, 113.81,52.964260041713715, 49.91546119749546,
ppo2, 141,1998-07-27T00:00:00.000000000,3069.5217372240086,10819.805226156112,137.6518510451915,34.44, 116.75,51.47901886701584, 51.19782508909702,
ppo2, 142,1998-07-28T00:00:00.000000000,2963.894327569749,10544.066764812167,-275.73846134394444,33.63, 112.25,52.29271560907364, 51.86252482235432,
ppo2, 143,1998-07-29T00:00:00.000000000,2944.932196302857,10541.33005799323,-2.7367068189378188,35.13, 110.69,52.28930276632309, 52.03247497975826,
ppo2, 144,1998-07-30T00:00:00.000000000,2896.7160632567065,10757.10674914762,215.7766911543913,36.5, 113.44,51.993965208530426, 52.561803206801414,
ppo2, 145,1998-07-31T00:00:00.000000000,2702.745460796799,10470.275349828746,-286.8313993188749,34.63, 109.94,51.525778114795685, 54.42234121263027,
ppo2, 146,1998-08-03T00:00:00.000000000,2587.7966113124744,10413.217675860371,-57.05767396837473,35.13, 108.44,51.9178546667099, 55.344400867819786,
ppo2, 147,1998-08-04T00:00:00.000000000,2435.4608697800295,10140.825347064281,-272.3923287960897,34.19, 104.5,51.924626529216766, 56.746999964118004,
ppo2, 148,1998-08-05T00:00:00.000000000,2378.7899648736375,10226.712032946045,85.8866858817637,36.0, 104.31,53.413855254650116, 56.80206383764744,
ppo2, 149,1998-08-06T00:00:00.000000000,2365.2813549075977,10419.45767155021,192.74563860416492,36.88, 106.87,54.370841443538666, 56.601288333535194,
ppo2, 150,1998-08-07T00:00:00.000000000,2311.19180264398,10341.691994464094,-77.76567708611583,36.5, 105.87,54.29476258158684, 57.133667305111885,
ppo2, 151,1998-08-10T00:00:00.000000000,2223.168263944234,10340.206000108565,-1.4859943555293285,37.94, 104.44,55.960370510816574, 57.39085866510868,
ppo2, 152,1998-08-11T00:00:00.000000000,2136.706592699136,10342.968205936993,2.762205828428705,39.0, 103.44,57.12875780463219, 57.79427744448185,
ppo2, 153,1998-08-12T00:00:00.000000000,2067.6342199157134,10498.168597487356,155.20039155036284,40.06, 105.06,56.984992265701294, 58.516234412789345,
ppo2, 154,1998-08-13T00:00:00.000000000,1885.2434970547215,10395.325123222317,-102.84347426503882,39.44, 103.94,57.14155371487141, 60.192599073052406,
ppo2, 155,1998-08-14T00:00:00.000000000,1771.846931520249,10476.485943830903,81.16082060858571,40.5, 104.25,58.831826999783516, 60.64220641553402,
ppo2, 156,1998-08-17T00:00:00.000000000,1832.9773993821398,10745.039008569118,268.55306473821474,41.94, 107.31,59.088234171271324, 59.95621161162853,
ppo2, 157,1998-08-18T00:00:00.000000000,1884.4624039478556,11016.370977999562,271.3319694304446,42.56, 111.25,58.6967481225729, 59.62943796813488,
ppo2, 158,1998-08-19T00:00:00.000000000,2059.1811827583565,10885.736661011126,-130.6343169884367,41.0, 110.56,57.93035273253918, 58.35212568938732,
ppo2, 159,1998-08-20T00:00:00.000000000,2056.391885904814,10980.66072414964,94.92406313851461,40.63, 112.56,58.2869443744421, 58.24511627852917,
ppo2, 160,1998-08-21T00:00:00.000000000,2042.6452557100308,11005.573686023798,24.91296187415719,43.0, 110.62,58.28868882358074, 58.36661373078823,
ppo2, 161,1998-08-24T00:00:00.000000000,1985.8323733283535,10886.065187712458,-119.50849831133928,41.19, 110.37,57.87178675830364, 59.042257115244865,
ppo2, 162,1998-08-25T00:00:00.000000000,1985.775779356505,11009.896836221065,123.83164850860703,40.81, 112.81,56.50919525325298, 59.55128799378872,
ppo2, 163,1998-08-26T00:00:00.000000000,2039.4222725851787,10970.755179762687,-39.14165645837784,40.38, 112.56,56.72643892467022, 58.997150883078575,
ppo2, 164,1998-08-27T00:00:00.000000000,1991.3330447287813,10611.494241172964,-359.2609385897231,37.5, 109.25,56.250289902091026, 59.59519748389721,
ppo2, 165,1998-08-28T00:00:00.000000000,1838.3001183779493,10177.468323489571,-434.02591768339335,34.19, 105.25,58.23977230489254, 60.313067838549614,
ppo2, 166,1998-08-31T00:00:00.000000000,1719.4915427268998,9430.717887745493,-746.7504357440775,31.19, 95.94,57.94695644080639, 61.53701035678387,
ppo2, 167,1998-09-01T00:00:00.000000000,1683.8218689538494,9931.08564106151,500.3677533160171,34.13, 101.25,58.99164490401745, 61.56917463243008,
ppo2, 168,1998-09-02T00:00:00.000000000,1451.3151580627218,9972.838202642348,41.75256158083721,35.56, 100.56,59.87083362042904, 63.56917463243008,
ppo2, 169,1998-09-03T00:00:00.000000000,1368.6617262561574,9832.63003884926,-140.2081637930878,34.63, 99.25,60.24777291715145, 64.257812961936,
ppo2, 170,1998-09-04T00:00:00.000000000,1195.324133817996,9689.168643532093,-143.46139531716653,35.13, 96.62,60.25200118124485, 66.00281213223934,
ppo2, 171,1998-09-08T00:00:00.000000000,1193.673845417346,10231.118895367827,541.9502518357331,38.25, 101.97,60.8968650251627, 65.78542672097683,
ppo2, 172,1998-09-09T00:00:00.000000000,1232.5719620655432,10195.676035443541,-35.442859924285585,37.38, 102.25,61.6924257427454, 65.10553739964962,
ppo2, 173,1998-09-10T00:00:00.000000000,1007.0781542883768,10141.7082727237,-53.96776271984163,38.13, 100.75,62.254057839512825, 67.10553739964962,
ppo2, 174,1998-09-11T00:00:00.000000000,870.9080284963503,10349.001110194471,207.2928374707717,37.63, 104.25,62.90076418220997, 68.21234844624996,
ppo2, 175,1998-09-14T00:00:00.000000000,693.8453590200796,10444.457874234015,95.45676403954349,37.19, 106.0,62.16433496773243, 70.1766122430563,
ppo2, 176,1998-09-15T00:00:00.000000000,661.9027135370627,10669.221713957633,224.76383972361873,38.19, 108.31,61.0849873572588, 70.85664604604244,
ppo2, 177,1998-09-16T00:00:00.000000000,562.0660769005075,10606.786416316476,-62.435297641157376,37.31, 108.19,61.16508774459362, 71.75017021596432,
ppo2, 178,1998-09-17T00:00:00.000000000,351.10706092908526,10287.16243558749,-319.62398072898577,36.0, 104.94,61.01979200541973, 73.75017021596432,
ppo2, 179,1998-09-18T00:00:00.000000000,222.37132283284808,10365.175801313962,78.01336572647233,36.75, 105.37,61.03380657732487, 74.9721181243658,
ppo2, 180,1998-09-21T00:00:00.000000000,374.95776673212197,10559.940237826702,194.76443651273985,36.94, 107.87,61.97529752552509, 73.19565199315548,
