step, date, cash, portfolio, reward,asset0_price,asset1_price,asset2_price,asset3_price,asset4_price,asset5_price,asset6_price,asset7_price,asset8_price,asset9_price,asset10_price,asset11_price,asset12_price,asset13_price,asset14_price,asset15_price,asset16_price,asset17_price,asset18_price,asset19_price,asset20_price,asset21_price,asset22_price,asset23_price,asset24_price,asset25_price,asset26_price,asset27_price,asset0_qty,asset1_qty,asset2_qty,asset3_qty,asset4_qty,asset5_qty,asset6_qty,asset7_qty,asset8_qty,asset9_qty,asset10_qty,asset11_qty,asset12_qty,asset13_qty,asset14_qty,asset15_qty,asset16_qty,asset17_qty,asset18_qty,asset19_qty,asset20_qty,asset21_qty,asset22_qty,asset23_qty,asset24_qty,asset25_qty,asset26_qty,asset27_qty
0,2000-01-03T00:00:00.000000000,10000,10000,0,111.9375, 157.25, 40.5625, 48.625, 108.0625, 83.625, 29.875, 132.625, 88.3125, 65.1875, 115.625, 87.0, 92.1875, 73.0, 56.375, 39.625, 94.375, 67.625, 116.5625, 48.125, 31.875, 107.1875, 53.75, 62.5, 60.0, 28.5625, 66.875, 78.1875,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
1,2000-01-04T00:00:00.000000000,9333.331868219655,9970.444755794015,-29.55524420598522,102.5, 151.3125, 40.125, 48.0, 102.0, 83.625, 31.75, 129.0, 82.75, 61.75, 112.0625, 82.9375, 88.8125, 70.875, 55.875, 38.8125, 90.625, 65.0625, 112.625, 45.5, 30.6875, 105.125, 53.0625, 59.9375, 58.0, 27.5, 64.25, 76.8125,1.1157313585281372, 0, 0, 0, 0, 0, 0.41124993562698364, 0, 0.637210488319397, 0.3957151174545288, 0.2764703929424286, 0, 0.10591061413288116, 0, 0.38613346219062805, 0.6626936197280884, 0.8529403209686279, 1.3423378467559814, 0.9335979223251343, 0, 0, 0, 0.07522235810756683, 0, 1.2205270528793335, 0.010269604623317719, 0, 0,
2,2000-01-05T00:00:00.000000000,8457.948362004943,9989.835366671905,19.39061087789014,104.0, 147.25, 42.625, 49.125, 101.6875, 85.125, 32.625, 133.1875, 78.875, 61.4375, 116.0, 83.625, 89.75, 70.4375, 56.9375, 39.4375, 93.25, 67.8125, 113.8125, 48.125, 31.1875, 103.125, 52.9375, 58.75, 59.9375, 27.8125, 63.0, 81.0,0.22860580682754517, 0.8673359751701355, 0.22517766058444977, 0, 0, 1.3554511070251465, 1.4183714985847473, 0.6355898380279541, 0.0, 1.9548923969268799, 0.0, 0.11394263058900833, 0.31550170481204987, 1.5627217292785645, 0.0, 0.8450400531291962, 2.5751426219940186, 1.7695401906967163, 1.6639204025268555, 0, 0.6508576273918152, 0, 0.0, 0, 2.4191577434539795, 0.0, 1.719667911529541, 0,
3,2000-01-06T00:00:00.000000000,7835.900061726803,10034.227932064328,44.39256539242342,95.0, 150.25, 43.0625, 51.625, 100.0, 88.75, 31.625, 136.9375, 82.25, 60.25, 115.0, 78.75, 92.9375, 71.4375, 57.0, 38.875, 100.75, 68.375, 110.0, 47.875, 32.3125, 107.875, 54.875, 61.5625, 59.25, 27.0, 63.6875, 85.0,0.0, 1.0975909680128098, 0.08341322839260101, 0, 0.43821200728416443, 2.52200186252594, 0.9970764219760895, 1.9101545810699463, 0.0, 2.920994520187378, 0.0, 0.0, 0.5852202624082565, 1.8414308428764343, 0.0, 1.076187014579773, 3.759902834892273, 2.459726333618164, 1.4843850284814835, 0, 0.6786415614187717, 0.7742985486984253, 0.0, 0.07397277653217316, 2.7539722323417664, 0.6354661583900452, 1.0157413482666016, 0,
4,2000-01-07T00:00:00.000000000,7335.792687819339,10131.989080812782,97.7611487484537,99.5, 152.4375, 44.3125, 53.3125, 105.875, 90.3125, 31.125, 140.0, 82.5625, 63.5, 113.5, 82.0, 96.5, 72.75, 60.75, 39.875, 102.9375, 74.9375, 111.4375, 47.875, 34.625, 116.5, 61.3125, 64.0, 58.8125, 27.6875, 68.5, 84.9375,1.3144646883010864, 0.7917508035898209, 0.0, 0.7587065696716309, 0.5629214346408844, 1.4629638195037842, 0.5427535474300385, 2.8489667177200317, 0.5456039309501648, 3.980185389518738, 1.9021559953689575, 0.0, 0.07128225266933441, 1.4864223003387451, 1.9083534479141235, 0.7864423096179962, 3.9413902759552, 3.6736401319503784, 0.0, 0.03669699281454086, 0.7209321483969688, 1.3216270208358765, 0.0, 0.0, 2.1038025617599487, 0.0, 1.9762738347053528, 0,
5,2000-01-10T00:00:00.000000000,6704.535011388361,10120.269312039367,-11.719768773415126,97.75, 154.5625, 43.6875, 51.5625, 109.8125, 87.875, 35.875, 136.4375, 84.375, 63.1875, 118.5, 85.75, 94.0625, 71.5, 58.8125, 40.0625, 102.25, 72.75, 112.25, 48.6875, 34.4375, 115.9375, 60.25, 64.625, 58.5, 28.5, 67.25, 83.75,2.4883339405059814, 0.0, 0.3550093472003937, 0.9429532885551453, 1.815112978219986, 0.2762131690979004, 0.8860163986682892, 2.9022005796432495, 0.0, 3.976572684943676, 3.1561789512634277, 1.1224238872528076, 0.7188362330198288, 0.9725545048713684, 1.0406479239463806, 0.543774425983429, 6.009790420532227, 4.582012116909027, 0.0, 0.0, 1.4790624603629112, 1.2928644362837076, 0.24748286604881287, 0.5079452991485596, 1.2811495065689087, 0.252641499042511, 3.5211976170539856, 0,
6,2000-01-11T00:00:00.000000000,6947.384839456878,10091.087617593843,-29.181694445524045,92.75, 156.0, 42.875, 50.75, 106.5, 87.0625, 36.25, 135.0625, 84.8125, 61.5625, 118.875, 89.6875, 94.375, 69.8125, 60.8125, 41.0, 100.5, 73.0, 109.375, 51.125, 34.375, 117.75, 60.375, 63.125, 57.9492, 29.625, 66.25, 84.0,2.584564581513405, 0.3311702609062195, 0.0, 0.0, 2.3876555263996124, 0.0, 0.3452129065990448, 3.1075475811958313, 0.0, 4.6892262026667595, 3.235839754343033, 1.1819774731993675, 0.3416197746992111, 0.8297322690486908, 1.6070810556411743, 1.9826578497886658, 3.3422553539276123, 2.9969998002052307, 0.0, 0.1938404142856598, 2.1977920159697533, 1.2739998996257782, 0.0, 0.0, 2.111114501953125, 0.0, 3.091117262840271, 0,
7,2000-01-12T00:00:00.000000000,5916.91001609422,10079.642819689007,-11.444797904836378,87.1875, 155.1875, 43.0625, 51.625, 103.8125, 86.75, 33.6875, 137.75, 84.375, 61.0625, 119.625, 91.25, 93.5, 70.25, 61.5, 42.75, 100.75, 74.4375, 105.8125, 49.375, 35.125, 117.0, 59.8125, 64.5625, 56.0, 30.25, 65.0625, 83.5,4.1941946893930435, 0.8982590436935425, 0.0, 0.07379312068223953, 2.638463407754898, 0.0, 0.8456808030605316, 4.712873041629791, 0.405674546957016, 3.4925635382533073, 4.983611613512039, 1.5299162492156029, 0.0, 2.812948077917099, 1.2770870327949524, 1.626052588224411, 3.6878351867198944, 3.4724323749542236, 0.0, 0.8508442938327789, 2.802600882947445, 1.5026080012321472, 1.5009181499481201, 0.0, 0.21442031860351562, 0.0, 2.764331340789795, 1.7413487434387207,
8,2000-01-13T00:00:00.000000000,5342.981439156343,10163.746617519648,84.10379783064127,96.75, 156.0, 42.375, 52.1875, 106.1875, 87.5625, 34.8125, 138.0, 84.5, 62.125, 118.25, 91.0625, 93.375, 71.3125, 60.5625, 42.3125, 100.75, 74.75, 107.8125, 50.0, 36.8125, 115.0, 61.6875, 65.25, 55.5625, 30.1875, 65.125, 85.25,6.315651074051857, 0.5083320140838623, 0.6531915068626404, 1.029432363808155, 3.122998535633087, 0.0, 0.0, 5.431131541728973, 0.0, 3.9514210149645805, 4.179137319326401, 0.1331992968916893, 0.0, 4.1639178693294525, 0.9796331226825714, 1.4331687092781067, 4.580089122056961, 3.699743628501892, 2.2706027030944824, 0.6546973586082458, 3.2644513472914696, 1.4493207186460495, 0.8234918117523193, 0.0, 1.7881220579147339, 0.0, 2.752864107489586, 1.9635160565376282,
9,2000-01-14T00:00:00.000000000,5287.081786191675,10219.504414823852,55.75779730420436,100.4375, 159.5, 44.0, 51.9375, 107.5625, 87.0, 33.5625, 139.0, 85.625, 61.9375, 119.625, 103.0625, 93.6875, 73.875, 61.0625, 42.6094, 99.3125, 74.125, 112.25, 51.3125, 37.125, 117.0, 61.625, 63.8125, 56.3125, 29.4375, 64.5, 83.75,6.5986903458833694, 0.0, 1.143869310617447, 0.13028008490800858, 3.1003403551876545, 1.29422128200531, 0.0, 6.220328092575073, 0.13448858261108398, 4.129733465611935, 4.695672780275345, 0.5178783163428307, 0.0, 5.05749699473381, 1.0371065363287926, 2.834988296031952, 4.8966087102890015, 3.790066659450531, 0.6861379146575928, 0.0, 1.7109299525618553, 1.4332097060978413, 0.8908372819423676, 0.0899016261100769, 0.8257542848587036, 0.0, 1.8903153985738754, 1.8771082758903503,
